Individual,Fitness,HealthGain1,HealthGain2,HealthGain3,HealthGain4,HealthGain5,HealthGain6,HealthGain7,HealthGain8,EnemiesBeaten
2087,-47.74738601823705,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
2088,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
2089,-93.17615894039736,-100,-100,-100,-100,-100,-100,-100,-100,0
2090,-90.0343347639485,-100,-100,-100,-100,-100,-100,-100,-100,0
2091,-47.759544072948295,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
2092,-79.28399999999996,-100.0,-70.0,-100.0,-100.0,-50.399999999999764,-90.0,-100.0,-70.0,0
2093,-89.91363636363636,-100,-100,-100,-100,-100,-100,-100,-100,0
2094,-89.73181818181818,-100,-100,-100,-100,-100,-100,-100,-100,0
2095,-92.90331125827815,-100,-100,-100,-100,-100,-100,-100,-100,0
2096,-90.62376725838264,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,0
2097,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
2098,-41.57107279693485,-50.0,-70.0,-30.0,-80.0,82.00000000000017,-90.0,-100.0,-70.0,1
2099,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
2100,-69.65799999999999,-100.0,-70.0,-90.0,-100.0,10.400000000000091,-90.0,-100.0,-70.0,1
2101,-89.73181818181818,-100,-100,-100,-100,-100,-100,-100,-100,0
2102,-41.09948453608246,-50.0,-70.0,-30.0,-80.0,82.00000000000017,-90.0,-100.0,-70.0,1
2103,-90.00454545454545,-100,-100,-100,-100,-100,-100,-100,-100,0
2104,-31.889999999999972,-20.0,-60.0,-40.0,-70.0,73.60000000000025,-90.0,-70.0,-60.0,1
2105,-92.27851458885942,-100,-100,-100,-100,-100,-100,-100,-100,0
2106,-62.740181268882175,-100.0,-40.0,-60.0,-80.0,-80.0,-100.0,-20.0,-80.0,0
2107,-56.10499999999996,-60.0,-90.0,-80.0,-30.0,-42.599999999999675,-100.0,-100.0,-20.0,0
2108,-69.83,-100.0,-70.0,-90.0,-100.0,10.400000000000091,-90.0,-100.0,-70.0,1
2109,-18.008842729970294,-70.0,70.0,-60.0,-70.0,64.60000000000034,-70.0,-10.0,-80.0,2
2110,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
2111,-47.7352279635258,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
2112,-44.64499999999996,-100.0,40.0,-100.0,-70.0,-7.399999999999686,-100.0,-40.0,-30.0,1
2113,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2114,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
2115,-18.008842729970294,-70.0,70.0,-60.0,-70.0,64.60000000000034,-70.0,-10.0,-80.0,2
2116,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2117,-40.08839951865221,-50.0,-70.0,-30.0,-90.0,78.4000000000002,-90.0,-100.0,-30.0,1
2118,-89.68636363636364,-100,-100,-100,-100,-100,-100,-100,-100,0
2119,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2120,-82.68999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-90.0,-100.0,-80.0,0
2121,-89.48181818181818,-100,-100,-100,-100,-100,-100,-100,-100,0
2122,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
2123,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
2124,-10.29651162790692,-100.0,78.0,-50.0,-60.0,47.2000000000003,-80.0,-20.0,29.80000000000026,3
2125,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
2126,-19.56210682492578,-70.0,70.0,-50.0,-90.0,58.60000000000033,-70.0,-10.0,-80.0,2
2127,-88.27899999999998,-100.0,-100.0,-100.0,-100.0,-76.19999999999976,-100.0,-100.0,-80.0,0
2128,-87.2909090909091,-100.0,-100.0,-90.0,-100.0,-100.0,-90.0,-100.0,-100.0,0
2129,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
2130,-86.34999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
2131,-69.872,-100.0,-70.0,-90.0,-100.0,10.400000000000091,-90.0,-100.0,-70.0,1
2132,-93.88571428571429,-100,-100,-100,-100,-100,-100,-100,-100,0
2133,-86.03599999999996,-100.0,-100.0,-100.0,-100.0,-41.99999999999967,-100.0,-100.0,-100.0,0
2134,-93.38461538461539,-100,-100,-100,-100,-100,-100,-100,-100,0
2135,-20.193333333333268,-50.0,-70.0,-30.0,4.800000000000228,82.00000000000017,-70.0,-100.0,25.60000000000025,3
2136,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
2137,-54.93064896755159,-100.0,-40.0,-100.0,-70.0,33.40000000000027,-90.0,-80.0,-90.0,1
2138,-41.57107279693485,-50.0,-70.0,-30.0,-80.0,82.00000000000017,-90.0,-100.0,-70.0,1
2139,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2140,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
2141,-91.65694682675814,-100,-100,-100,-100,-100,-100,-100,-100,0
2142,-93.02781456953642,-100,-100,-100,-100,-100,-100,-100,-100,0
2143,-21.000833333333276,-70.0,12.0,-50.0,-80.0,64.00000000000034,-100.0,-20.0,5.200000000000234,3
2144,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
2145,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
2146,-91.03181818181818,-100,-100,-100,-100,-100,-100,-100,-100,0
2147,-53.335999999999956,-100.0,28.0,-70.0,-90.0,-46.39999999999971,-100.0,-20.0,-80.0,1
2148,-89.53636363636363,-100,-100,-100,-100,-100,-100,-100,-100,0
2149,-79.7192151556157,-100.0,-60.0,-80.0,-100.0,-100.0,-90.0,-80.0,-90.0,0
2150,-89.60180995475113,-100,-100,-100,-100,-100,-100,-100,-100,0
2151,-82.79807692307692,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-70.0,-100.0,0
2152,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
2153,-93.01807228915662,-100,-100,-100,-100,-100,-100,-100,-100,0
2154,-18.008842729970294,-70.0,70.0,-60.0,-70.0,64.60000000000034,-70.0,-10.0,-80.0,2
2155,-93.1046357615894,-100,-100,-100,-100,-100,-100,-100,-100,0
2156,-37.994999999999955,-90.0,-10.0,-70.0,-90.0,-1.399999999999892,-100.0,-20.0,28.600000000000257,1
2157,-23.189638554216803,-90.0,-30.0,-70.0,-40.0,53.200000000000315,-50.0,-80.0,61.000000000000334,2
2158,-89.73181818181818,-100,-100,-100,-100,-100,-100,-100,-100,0
2159,-45.79832826747717,-100.0,-40.0,-90.0,-70.0,49.000000000000306,-90.0,-30.0,-90.0,1
2160,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
2161,-50.81954198473281,-50.0,-70.0,-100.0,-80.0,84.40000000000015,-90.0,-100.0,-70.0,1
2162,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2163,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2164,-42.39112107623316,-30.0,-60.0,12.0,-70.0,16.60000000000023,-90.0,-100.0,-70.0,2
2165,-65.59344894026975,-100.0,-40.0,-90.0,-70.0,-90.0,-90.0,-30.0,-90.0,0
2166,-89.67272727272727,-100,-100,-100,-100,-100,-100,-100,-100,0
2167,-31.658979591836708,-100.0,70.0,-80.0,-70.0,-10.0,-80.0,24.400000000000247,-70.0,2
2168,-49.68499999999997,-100.0,28.0,-70.0,-90.0,-16.999999999999744,-100.0,-20.0,-80.0,1
2169,-37.39719298245612,-100.0,70.0,-70.0,-90.0,-90.0,-90.0,-20.0,29.80000000000026,2
2170,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
2171,-18.008842729970294,-70.0,70.0,-60.0,-70.0,64.60000000000034,-70.0,-10.0,-80.0,2
2172,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
2173,-89.57272727272728,-100,-100,-100,-100,-100,-100,-100,-100,0
2174,-61.792821158690174,-100.0,-30.0,-70.0,-90.0,-90.0,-100.0,-30.0,-40.0,0
2175,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2176,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
2177,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2178,-40.14898989898984,-90.0,-10.0,-70.0,-90.0,-70.0,-100.0,21.40000000000024,28.600000000000257,2
2179,-93.08079470198676,-100,-100,-100,-100,-100,-100,-100,-100,0
2180,-86.36999999999995,-100.0,-100.0,-100.0,-100.0,-44.39999999999968,-100.0,-100.0,-100.0,0
2181,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
2182,-90.3991683991684,-100,-100,-100,-100,-100,-100,-100,-100,0
2183,-50.27778115501516,-100.0,-60.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
2184,-49.15999999999997,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
2185,-87.65499999999997,-100.0,-100.0,-100.0,-100.0,-49.79999999999969,-100.0,-100.0,-100.0,0
2186,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2187,-60.51399999999996,-100.0,-20.0,-70.0,-90.0,-35.59999999999968,-100.0,-40.0,-80.0,0
2188,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2189,-68.2765780730897,-90.0,-30.0,-70.0,-90.0,-80.0,-100.0,-70.0,-80.0,0
2190,-89.72272727272727,-100,-100,-100,-100,-100,-100,-100,-100,0
2191,-93.00132450331125,-100,-100,-100,-100,-100,-100,-100,-100,0
2192,-86.12899999999996,-100.0,-100.0,-100.0,-100.0,-37.79999999999966,-100.0,-100.0,-100.0,0
2193,-89.55,-100,-100,-100,-100,-100,-100,-100,-100,0
2194,-36.51799999999995,-100.0,6.0,-70.0,-90.0,-7.9999999999998295,-100.0,-20.0,29.80000000000026,2
2195,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2196,-90.93488372093023,-100,-100,-100,-100,-100,-100,-100,-100,0
2197,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
2198,-18.72421052631576,-70.0,70.0,-50.0,-70.0,64.60000000000034,-70.0,-10.0,-80.0,2
2199,-70.07199999999999,-100.0,-70.0,-90.0,-100.0,10.400000000000091,-90.0,-100.0,-70.0,1
2200,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
2201,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2202,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
2203,-64.08263157894734,-100.0,-70.0,-80.0,-70.0,-80.0,-100.0,14.800000000000228,-90.0,1
2204,-40.58216216216215,-90.0,-100.0,-50.0,-30.0,84.40000000000015,-70.0,-100.0,-20.0,1
2205,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2206,-44.83647058823526,-100.0,-30.0,-90.0,-70.0,48.400000000000304,-90.0,-30.0,-90.0,1
2207,-89.76363636363637,-100,-100,-100,-100,-100,-100,-100,-100,0
2208,-69.83,-100.0,-70.0,-90.0,-100.0,10.400000000000091,-90.0,-100.0,-70.0,1
2209,-93.34005037783375,-100,-100,-100,-100,-100,-100,-100,-100,0
2210,-88.53636363636363,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
2211,-93.24899999999998,-100.0,-100.0,-100.0,-100.0,-94.19999999999976,-100.0,-100.0,-100.0,0
2212,-48.530243902439,-100.0,-10.0,-70.0,-90.0,-90.0,-100.0,-20.0,28.600000000000257,1
2213,-43.49548254620121,-50.0,-80.0,-40.0,-80.0,76.00000000000023,-90.0,-100.0,-60.0,1
2214,-65.29,-100.0,-70.0,-70.0,-100.0,22.200000000000074,-90.0,-90.0,-70.0,1
2215,-33.62675496688739,-90.0,64.0,-60.0,-90.0,-90.0,-70.0,-20.0,28.600000000000257,2
2216,-41.56340996168581,-50.0,-70.0,-30.0,-80.0,82.00000000000017,-90.0,-100.0,-70.0,1
2217,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2218,-38.16,-70.0,24.0,-90.0,-90.0,18.600000000000108,-100.0,-20.0,-30.0,2
2219,-41.57107279693485,-50.0,-70.0,-30.0,-80.0,82.00000000000017,-90.0,-100.0,-70.0,1
2220,-70.36301369863014,-90.0,-50.0,-80.0,-90.0,-90.0,-100.0,-60.0,-70.0,0
2221,-90.37083333333334,-100,-100,-100,-100,-100,-100,-100,-100,0
2222,-6.729897698209685,-70.0,70.0,-60.0,-70.0,64.60000000000034,-30.0,-20.0,-20.0,2
2223,-93.62799999999997,-100.0,-100.0,-100.0,-100.0,-97.19999999999976,-100.0,-100.0,-100.0,0
2224,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2225,-39.802446183953016,-50.0,-70.0,-20.0,-70.0,82.00000000000017,-90.0,-100.0,-70.0,1
2226,-93.36854741896758,-100,-100,-100,-100,-100,-100,-100,-100,0
2227,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
2228,-57.3510198300283,-100.0,-70.0,-60.0,-70.0,17.80000000000023,-100.0,-90.0,-80.0,1
2229,-42.550769230769205,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
2230,-41.57107279693485,-50.0,-70.0,-30.0,-80.0,82.00000000000017,-90.0,-100.0,-70.0,1
2231,-47.60756838905772,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
2232,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2233,-47.41778115501516,-100.0,-40.0,-90.0,-70.0,37.00000000000028,-90.0,-30.0,-90.0,1
2234,-29.998421052631553,-100.0,70.0,-70.0,-80.0,-80.0,-60.0,-20.0,29.80000000000026,2
2235,-90.60454545454546,-100,-100,-100,-100,-100,-100,-100,-100,0
2236,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2237,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
2238,-89.72272727272727,-100,-100,-100,-100,-100,-100,-100,-100,0
2239,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
2240,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
2241,-37.960999999999956,-90.0,-10.0,-70.0,-90.0,-1.399999999999892,-100.0,-20.0,28.600000000000257,1
2242,-42.83713286713284,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
2243,-61.397999999999975,-100.0,-70.0,-80.0,-80.0,27.2000000000003,-70.0,-100.0,-70.0,1
2244,-52.356999999999964,-100.0,28.0,-70.0,-90.0,-39.79999999999969,-100.0,-20.0,-80.0,1
2245,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
2246,-18.008842729970294,-70.0,70.0,-60.0,-70.0,64.60000000000034,-70.0,-10.0,-80.0,2
2247,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
2248,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2249,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
2250,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2251,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
2252,-47.15540720961282,-100.0,54.0,-80.0,-70.0,-40.0,-70.0,-100.0,-20.0,1
2253,-62.63599999999995,-60.0,-70.0,-90.0,-80.0,-27.199999999999662,-100.0,-100.0,-40.0,0
2254,-40.68870967741934,-50.0,-70.0,-60.0,-80.0,82.00000000000017,-60.0,-100.0,-70.0,1
2255,-11.379855072463736,-70.0,72.0,-60.0,-70.0,64.60000000000034,-70.0,-10.0,-10.0,2
2256,-86.59799999999996,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
2257,-47.62377049180326,-50.0,-50.0,-80.0,-80.0,82.00000000000017,-100.0,-100.0,-70.0,1
2258,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
2259,-93.10846560846561,-100,-100,-100,-100,-100,-100,-100,-100,0
2260,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
2261,-64.15599999999998,-90.0,-60.0,-80.0,-100.0,36.00000000000023,-90.0,-100.0,-70.0,1
2262,-66.08999999999999,-100.0,-40.0,-90.0,-100.0,10.400000000000091,-90.0,-100.0,-70.0,1
2263,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2264,-40.44750957854404,-40.0,-70.0,-30.0,-80.0,82.00000000000017,-90.0,-100.0,-70.0,1
2265,-82.43199999999996,-100.0,-80.0,-100.0,-90.0,-43.199999999999676,-100.0,-100.0,-100.0,0
2266,-16.03699999999994,-70.0,88.0,-60.0,-70.0,64.60000000000034,-70.0,-0.9999999999997655,-50.0,2
2267,-81.73899999999998,-100.0,-90.0,-90.0,-70.0,-78.19999999999978,-90.0,-90.0,-90.0,0
2268,-49.08965260545902,-100.0,-90.0,-30.0,-60.0,60.40000000000033,-60.0,-100.0,-70.0,1
2269,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2270,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2271,-51.27135135135132,-100.0,-30.0,-90.0,-100.0,47.8000000000003,-80.0,-40.0,-100.0,1
2272,-40.04804195804193,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,58.60000000000033,2
2273,-44.47675392670154,-100.0,-40.0,-60.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
2274,-19.372908011869406,-70.0,70.0,-60.0,-70.0,63.40000000000034,-70.0,-20.0,-80.0,2
2275,-87.77199999999996,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
2276,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2277,-86.22999999999996,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
2278,-18.014777448071186,-70.0,70.0,-60.0,-70.0,64.60000000000034,-70.0,-10.0,-80.0,2
2279,-93.13907284768212,-100,-100,-100,-100,-100,-100,-100,-100,0
2280,-37.994999999999955,-90.0,-10.0,-70.0,-90.0,-1.399999999999892,-100.0,-20.0,28.600000000000257,1
2281,-86.24999999999996,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
2282,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
2283,-77.28199999999998,-100.0,-100.0,-80.0,-100.0,22.00000000000017,-100.0,-100.0,-100.0,1
2284,-52.59479452054792,-100.0,-50.0,-70.0,-90.0,79.6000000000002,-90.0,-100.0,-60.0,1
2285,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
2286,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2287,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2288,-51.81660685154972,-100.0,-40.0,-90.0,-80.0,33.40000000000027,-90.0,-30.0,-90.0,1
2289,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
2290,-94.66168623265742,-100,-100,-100,-100,-100,-100,-100,-100,0
2291,-43.49774869109945,-100.0,20.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
2292,-91.03181818181818,-100,-100,-100,-100,-100,-100,-100,-100,0
2293,-93.50299999999997,-100.0,-100.0,-100.0,-100.0,-95.39999999999976,-100.0,-100.0,-100.0,0
2294,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2295,-36.256770833333285,-80.0,-40.0,-90.0,-50.0,40.600000000000286,-40.0,-100.0,15.400000000000228,2
2296,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2297,-56.647350993377486,-70.0,70.0,-60.0,-70.0,-100.0,-100.0,-90.0,-80.0,1
2298,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2299,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
2300,-35.27538461538459,-90.0,24.0,-70.0,-70.0,-30.0,-50.0,0.40000000000023406,-70.0,2
2301,-90.25159914712154,-100,-100,-100,-100,-100,-100,-100,-100,0
2302,-47.78243432574428,-90.0,-10.0,-60.0,-60.0,-90.0,-80.0,8.800000000000232,-80.0,1
2303,-38.247999999999955,-90.0,-10.0,-70.0,-90.0,-4.399999999999864,-100.0,-20.0,30.40000000000026,1
2304,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
2305,-86.54199999999996,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
2306,-17.789258160237356,-70.0,70.0,-60.0,-70.0,64.60000000000034,-70.0,-10.0,-80.0,2
2307,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2308,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2309,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2310,-67.20218295218295,-100.0,-60.0,-100.0,-90.0,-30.0,-100.0,-40.0,-90.0,0
2311,-71.12053838484539,-100.0,-90.0,-90.0,-80.0,-27.799999999999663,-100.0,-100.0,-62.599999999999746,0
2312,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
2313,-18.008842729970294,-70.0,70.0,-60.0,-70.0,64.60000000000034,-70.0,-10.0,-80.0,2
2314,-93.10079575596816,-100,-100,-100,-100,-100,-100,-100,-100,0
2315,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
2316,-89.2909090909091,-100,-100,-100,-100,-100,-100,-100,-100,0
2317,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2318,-50.64229299363055,-80.0,-100.0,-80.0,-50.0,77.80000000000021,-100.0,-100.0,-30.0,1
2319,-82.9033264033264,-100.0,-90.0,-100.0,-90.0,-80.0,-100.0,-90.0,-90.0,0
2320,-11.997397260273885,-90.0,26.0,-60.0,-70.0,29.20000000000026,-90.0,46.0000000000003,46.6000000000003,4
2321,-60.60619469026548,-100.0,-40.0,-40.0,-70.0,-60.0,-90.0,-70.0,-90.0,0
2322,-47.759544072948295,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
2323,-61.349300699300706,-100.0,26.0,-50.0,-90.0,-90.0,-100.0,-90.0,-70.0,1
2324,-92.33638025594149,-100,-100,-100,-100,-100,-100,-100,-100,0
2325,-89.55,-100,-100,-100,-100,-100,-100,-100,-100,0
2326,-91.4635761589404,-100,-100,-100,-100,-100,-100,-100,-100,0
2327,-86.21599999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
2328,-43.21914893617019,-100.0,64.0,-60.0,-70.0,22.00000000000024,-100.0,-90.0,-80.0,2
2329,3.0071393643032565,-100.0,56.0,-10.0,-40.0,38.20000000000028,-50.0,16.000000000000227,28.600000000000257,4
2330,-90.68599999999998,-100.0,-100.0,-100.0,-100.0,-71.99999999999974,-100.0,-100.0,-100.0,0
2331,-88.47727272727272,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,0
2332,-86.76199999999996,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
2333,-41.57107279693485,-50.0,-70.0,-30.0,-80.0,82.00000000000017,-90.0,-100.0,-70.0,1
2334,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
2335,-72.61999999999999,-100.0,-90.0,-90.0,-100.0,10.400000000000091,-90.0,-100.0,-70.0,1
2336,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
2337,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
2338,-41.88299999999999,-90.0,6.0,-50.0,-90.0,-1.399999999999892,-100.0,-40.0,-30.0,1
2339,-86.17999999999996,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
2340,-41.57107279693485,-50.0,-70.0,-30.0,-80.0,82.00000000000017,-90.0,-100.0,-70.0,1
2341,-48.22799999999997,-90.0,2.0,-50.0,-90.0,-11.599999999999795,-100.0,-90.0,-20.0,1
2342,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
2343,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2344,-86.21699999999996,-100.0,-100.0,-100.0,-100.0,-42.599999999999675,-100.0,-100.0,-100.0,0
2345,-41.57107279693485,-50.0,-70.0,-30.0,-80.0,82.00000000000017,-90.0,-100.0,-70.0,1
2346,-93.34961439588689,-100,-100,-100,-100,-100,-100,-100,-100,0
2347,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2348,-34.20130434782608,-30.0,-90.0,-50.0,-10.0,92.80000000000007,-60.0,-100.0,-70.0,1
2349,-91.65975103734439,-100,-100,-100,-100,-100,-100,-100,-100,0
2350,-47.448043478260836,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-20.0,-90.0,1
2351,-94.27472527472527,-100,-100,-100,-100,-100,-100,-100,-100,0
2352,-87.86325678496868,-100.0,-100.0,-100.0,-100.0,-90.0,-90.0,-100.0,-100.0,0
2353,-82.68199999999996,-100.0,-100.0,-90.0,-100.0,-40.79999999999967,-100.0,-100.0,-100.0,0
2354,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
2355,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
2356,-93.14966887417219,-100,-100,-100,-100,-100,-100,-100,-100,0
2357,-86.77799999999996,-100.0,-100.0,-100.0,-100.0,-45.59999999999968,-100.0,-100.0,-100.0,0
2358,-92.61333333333333,-100,-100,-100,-100,-100,-100,-100,-100,0
2359,-86.17199999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
2360,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
2361,-88.17582781456954,-100.0,-90.0,-100.0,-90.0,-100.0,-90.0,-100.0,-100.0,0
2362,-61.14199999999995,-40.0,-70.0,-70.0,-90.0,-44.39999999999968,-80.0,-90.0,-60.0,0
